HST_ID,X,X_err,Y,Y_err,F606W_Vegamag,F606W_mag_err,F814W_Vegamag,F814W_mag_err,N_detect,HST_Field,F098M_Vegamag,F098M_mag_err,F139M_Vegamag,F139M_mag_err,F153M_Vegamag,F153M_mag_err,F167N_Vegamag,F167N_mag_err,F130N_Vegamag,F130N_mag_err,GaiaDR3_ID,Gmag,BPmag,RPmag,RA,DEC,distance
GB14161785,4368.422,0.132,3563.223,0.093,25.287,,22.056,0.100,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7575450,-29.0805751,54.83815155396019
GB14077420,3603.508,0.110,5878.895,0.034,25.098,,22.045,0.042,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7672447,-29.0548333,54.84189485109478
GB00939097,3729.924,0.022,3842.599,0.051,22.634,0.003,18.680,0.013,4,HD43_ACSWFC,,,,,,,,,,,4057339232399096704,,,,267.7656606,-29.0774677,54.846986812587375
GB14488265,4021.591,0.079,6169.199,0.080,25.573,0.224,22.096,0.016,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7619289,-29.0516085,54.85909750555079
GB20682151,3242.222,0.009,5217.570,0.105,,,22.966,0.005,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7718454,-29.0621827,54.86937432225747
GB16815063,4445.249,0.161,3552.559,0.147,,,22.388,0.013,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7565694,-29.0806943,54.872038592818434
GB09347340,5673.046,0.161,4086.375,0.057,24.823,,21.428,,2,HD43_ACSWFC,19.367,0.015,17.353,0.010,16.900,0.015,16.626,0.020,,,,,,,267.7409527,-29.0747626,54.88884917180421
GB07615560,3317.013,0.030,5452.842,0.033,23.541,0.004,21.167,0.023,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7708920,-29.0595679,54.898479776303525
GB00655019,5255.113,0.025,6111.779,0.025,19.528,0.003,18.095,0.018,4,HD43_ACSWFC,17.116,0.004,16.181,0.005,15.988,0.009,15.849,0.013,,,4057339507277777920,19.042,19.463,17.238,267.7462515,-29.0522504,54.89996077300414
GB18235393,3649.693,0.036,3909.480,0.043,,,22.576,0.016,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7666799,-29.0767241,54.90030451770951
GB12093054,3981.802,0.114,6151.907,0.111,25.294,,21.796,0.003,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7624337,-29.0518003,54.902276526932305
GB12649873,4505.304,0.035,6287.394,0.036,,,21.866,0.019,2,HD43_ACSWFC,19.723,0.019,17.764,0.013,17.421,0.021,17.157,0.030,,,,,,,267.7557798,-29.0502963,54.91414997008776
GB16531779,5804.171,0.030,4293.717,0.255,,,22.352,0.047,2,HD43_ACSWFC,20.243,0.027,18.237,0.018,17.902,0.030,17.726,0.046,,,,,,,267.7392869,-29.0724594,54.91442132353173
GB15875828,4915.924,0.276,6247.929,0.038,,,22.269,0.019,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7505613,-29.0507361,54.92079784257745
GB21144366,4500.604,0.104,3546.765,0.064,25.302,,23.071,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7558628,-29.0807574,54.92223880069523
GB01193102,5926.175,0.033,5191.315,0.011,21.670,0.005,19.059,0.020,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7377293,-29.0624827,54.92596517888458
GB17630659,5553.383,0.026,3947.701,0.035,25.802,,22.495,,2,HD43_ACSWFC,20.633,0.035,18.747,0.026,18.394,0.044,18.168,0.066,,,,,,,267.7424751,-29.0763038,54.92701047386613
GB15633136,3470.368,0.051,4109.496,0.089,25.803,0.191,22.239,0.038,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7689575,-29.0745000,54.93949990646483
GB20829676,3638.866,0.067,5916.832,0.015,,,22.997,0.015,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7667960,-29.0544120,54.940205759387325
GB18203939,3248.991,0.019,4580.919,0.225,,,22.572,0.054,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7717665,-29.0692592,54.94876027807513
GB04836629,5454.246,0.082,3856.635,0.032,22.782,0.011,20.658,0.028,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7437391,-29.0773170,54.95259564298939
GB17829541,4257.163,0.006,6252.053,0.220,25.725,,22.521,0.020,3,HD43_ACSWFC,20.579,0.034,18.641,0.024,18.351,0.042,18.058,0.060,,,,,,,267.7589351,-29.0506886,54.95830946064228
GB15509754,3276.412,0.058,5349.699,0.067,25.644,0.181,22.223,0.027,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7714092,-29.0607142,54.96263621491762
GB21275140,4210.261,0.574,3594.335,0.603,,,23.106,0.060,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7595565,-29.0802292,54.971974518344744
GB00074913,3675.322,0.081,5951.081,0.037,21.853,0.034,15.632,0.033,4,HD43_ACSWFC,,,,,,,,,,,4057339404281108352,,,,267.7663322,-29.0540315,54.97440523340566
GB13373310,3591.662,0.100,5871.513,0.045,25.301,0.005,21.958,0.017,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7673964,-29.0549156,54.97656315613594
GB16964398,5220.620,0.186,6132.631,0.035,26.021,,22.408,,2,HD43_ACSWFC,20.331,0.028,18.472,0.021,18.028,0.033,17.968,0.055,,,,,,,267.7466867,-29.0520174,54.98003847053054
GB18470937,3451.764,0.066,4133.847,0.020,,,22.608,0.035,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7691937,-29.0742294,54.98165930778906
GB12345014,4886.327,0.051,3577.194,0.090,25.268,0.032,21.828,0.060,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7509616,-29.0804216,54.98423734505315
GB15109435,3275.319,0.027,4486.345,0.029,,,22.173,0.012,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7714329,-29.0703105,54.99622983918908
GB00756085,3224.435,0.009,4691.095,0.005,22.045,0.011,18.325,0.000,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7720774,-29.0680344,55.00533290015293
GB21849956,3206.368,0.096,4965.871,0.120,,,23.337,0.117,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7723040,-29.0649802,55.009251137317136
GB11588709,4314.736,0.086,6266.041,0.082,24.959,0.049,21.731,0.016,4,HD43_ACSWFC,19.755,0.020,17.877,0.014,17.515,0.023,17.316,0.034,,,,,,,267.7582021,-29.0505331,55.01193679414944
GB13510454,5337.746,0.203,6064.565,0.007,,,21.975,0.024,2,HD43_ACSWFC,19.827,0.020,17.755,0.013,17.429,0.021,17.132,0.030,,,,,,,267.7452015,-29.0527752,55.01218905606586
GB14044884,3311.830,0.509,5447.910,0.199,,,22.041,0.075,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7709580,-29.0596227,55.013159244214044
GB15350916,3578.560,0.112,5859.401,0.055,25.395,0.084,22.203,0.011,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675631,-29.0550501,55.02190060561846
GB00312391,3339.946,0.026,5511.206,0.016,20.902,0.008,17.107,0.015,4,HD43_ACSWFC,,,,,,,,,,,4057339404198066944,,,,267.7705998,-29.0589193,55.02204875925351
GB21499838,3539.496,0.067,4018.840,0.167,,,23.176,0.001,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7680797,-29.0755081,55.02799068745196
GB01971194,5811.253,0.033,4301.358,0.030,23.621,0.018,19.719,0.013,4,HD43_ACSWFC,17.467,0.005,15.173,0.003,14.669,0.004,14.306,0.005,,,,,,,267.7391970,-29.0723745,55.02899274290759
GB14988936,3341.844,0.064,4319.746,0.002,,,22.158,0.027,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7705890,-29.0721626,55.02963439956767
GB05054963,5175.890,0.137,6156.748,0.042,24.740,0.053,20.705,0.006,4,HD43_ACSWFC,18.404,0.009,16.063,0.005,15.610,0.007,15.255,0.009,,,,,,,267.7472580,-29.0517504,55.02986239517017
GB18932959,3384.235,0.041,5596.789,0.133,26.038,,22.674,0.006,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7700348,-29.0579680,55.03519127245059
GB09324125,5838.686,0.045,4359.122,0.041,24.164,0.086,21.424,0.038,4,HD43_ACSWFC,19.725,0.019,18.025,0.015,17.714,0.026,17.454,0.037,,,,,,,267.7388478,-29.0717324,55.03566045222497
GB01934134,5739.991,0.036,4175.521,0.056,23.374,,19.698,0.007,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7401028,-29.0737728,55.03928545369439
GB12547127,3560.020,0.109,3994.938,0.043,25.216,0.034,21.853,0.081,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7678190,-29.0757738,55.045607845538704
GB21805024,3455.488,0.096,4125.539,0.113,,,23.310,0.081,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7691465,-29.0743218,55.050276581975595
GB01332878,5533.139,0.017,3923.352,0.036,22.858,0.028,19.224,0.001,4,HD43_ACSWFC,17.110,0.004,14.930,0.003,14.472,0.004,14.132,0.005,,,,20.762,20.929,18.917,267.7427356,-29.0765755,55.05221827066247
GB18663613,4954.118,0.262,6241.174,0.016,,,22.636,0.044,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7500759,-29.0508113,55.05395640630228
GB20598155,3219.239,0.030,4715.665,0.061,,,22.949,0.046,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7721432,-29.0677613,55.057505220234304
GB10216419,4635.412,0.027,3542.150,0.071,24.963,,21.549,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7541549,-29.0808117,55.063511526844
GB12564775,3214.077,0.213,4753.563,0.042,25.821,,21.856,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7722113,-29.0673414,55.07000671460789
GB14278852,5695.894,0.063,5723.641,0.148,25.620,,22.070,0.056,3,HD43_ACSWFC,20.166,0.025,18.219,0.017,17.840,0.028,17.584,0.040,,,,,,,267.7406511,-29.0565652,55.070194817727206
GB15779368,5722.951,0.059,4147.699,0.152,25.551,,22.257,0.098,3,HD43_ACSWFC,20.380,0.029,18.424,0.020,18.012,0.032,17.778,0.047,,,,,,,267.7403218,-29.0740825,55.075793670761435
GB07535387,5951.052,0.392,4780.991,0.545,24.444,,21.155,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7374160,-29.0670440,55.076695473892336
GB09417315,5552.042,0.261,3940.558,0.048,24.805,,21.438,0.002,3,HD43_ACSWFC,19.394,0.015,17.333,0.010,16.888,0.015,16.627,0.021,,,,,,,267.7424962,-29.0763846,55.08602153367727
GB18050472,3441.741,0.040,5691.523,0.073,25.808,,22.551,0.021,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7693028,-29.0569152,55.08620917856482
GB07585020,3482.805,0.045,4086.148,0.056,24.945,0.031,21.163,0.025,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7687996,-29.0747596,55.09697435309973
GB16212180,5296.069,0.040,3740.016,0.098,,,22.311,0.106,2,HD43_ACSWFC,20.348,0.039,18.301,0.026,17.857,0.040,17.596,0.057,,,,,,,267.7457508,-29.0786130,55.0974488533887
GB04770152,3306.945,0.025,5442.501,0.009,23.478,0.014,20.643,0.002,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7710201,-29.0596828,55.1104581282928
GB18294506,4024.298,0.006,6177.265,0.150,,,22.584,0.002,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7618944,-29.0515187,55.110686510930655
GB13929947,5893.633,0.145,5334.118,0.104,25.257,,22.027,0.005,3,HD43_ACSWFC,20.068,0.023,18.211,0.017,17.850,0.028,17.650,0.042,,,,,,,267.7381407,-29.0608951,55.110843073328844
GB12777111,3833.552,0.126,3760.270,0.081,25.397,,21.882,0.036,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7643452,-29.0783836,55.11480274855842
GB00044285,5938.407,0.025,5152.079,0.035,19.908,0.008,15.083,0.016,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7375741,-29.0629188,55.11533562273427
GB21843656,3292.836,0.025,4427.933,0.270,,,23.333,0.048,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7712108,-29.0709599,55.11826621198721
GB21550648,3301.079,0.237,4406.037,0.088,,,23.194,0.036,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7711063,-29.0712033,55.12961625898267
GB09437509,3202.976,0.013,4876.705,0.030,25.555,0.027,21.440,0.016,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7723480,-29.0659712,55.13522009206093
GB07440658,5796.622,0.025,4267.325,0.084,24.501,,21.140,0.006,3,HD43_ACSWFC,19.282,0.014,17.405,0.010,17.067,0.017,16.832,0.024,,,,,,,267.7393822,-29.0727525,55.13722658807717
GB13646811,4775.322,0.003,6281.370,0.042,,,21.992,0.004,2,HD43_ACSWFC,19.768,0.019,17.684,0.013,17.229,0.019,16.946,0.026,,,,,,,267.7523480,-29.0503640,55.147008719498515
GB21246812,3718.032,0.210,5992.693,0.028,,,23.098,0.073,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7657890,-29.0535691,55.15402589101792
GB05715320,3882.742,0.020,3728.720,0.045,24.323,0.035,20.838,0.019,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7637190,-29.0787341,55.154071164496855
GB17643692,3295.036,0.026,5416.813,0.055,25.830,,22.496,0.002,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7711729,-29.0599686,55.17360887352563
GB18619431,4792.761,0.157,3554.409,0.133,,,22.629,0.063,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7521512,-29.0806748,55.178440137260004
GB19857018,3215.225,0.115,4721.799,0.096,,,22.816,0.051,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7721941,-29.0676931,55.18075417163564
GB11109829,4404.889,0.057,6285.265,0.053,25.187,,21.668,,2,HD43_ACSWFC,19.684,0.018,17.615,0.012,17.262,0.019,16.963,0.026,,,,,,,267.7570591,-29.0503209,55.191008159408305
GB00593679,5331.781,0.010,3759.535,0.059,19.468,0.008,17.944,0.011,4,HD43_ACSWFC,16.987,0.004,15.990,0.005,15.796,0.008,15.695,0.011,,,4057339266759154304,18.937,20.023,17.952,267.7452968,-29.0783960,55.1944469983209
GB15913424,3248.377,0.179,5277.501,0.143,,,22.274,0.105,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7717665,-29.0615165,55.205631117115374
GB11168631,4719.736,0.135,6289.675,0.054,25.102,0.033,21.676,0.015,4,HD43_ACSWFC,19.733,0.019,17.843,0.014,17.534,0.023,17.203,0.031,,,,,,,267.7530545,-29.0502717,55.206409967703884
GB17787027,3398.068,0.034,4206.183,0.060,,,22.515,0.051,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7698755,-29.0734251,55.21275698224631
GB02771182,3240.498,0.047,4587.399,0.011,23.957,0.035,20.084,0.011,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7718743,-29.0691871,55.21524747039756
GB22076739,3244.540,,4570.867,0.059,,,23.580,0.199,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7718232,-29.0693709,55.22112037494956
GB17279846,3520.967,0.039,5802.357,0.116,25.695,,22.449,0.048,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7682969,-29.0556842,55.23340143753131
GB16370354,4857.730,0.342,3564.607,0.021,25.738,,22.332,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7513255,-29.0805610,55.2335746084797
GB19644899,3486.341,0.118,5759.301,0.126,25.973,,22.781,0.078,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7687375,-29.0561626,55.23610867268043
GB14463366,3510.471,0.080,5789.846,0.046,25.349,0.084,22.093,0.025,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7684293,-29.0558230,55.23620408347823
GB12975118,3928.548,0.137,3700.550,0.013,25.706,,21.907,0.014,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7631381,-29.0790478,55.242790494812624
GB05325524,4217.852,0.094,6249.428,0.011,24.335,0.029,20.761,0.017,4,HD43_ACSWFC,18.647,0.010,16.547,0.006,16.132,0.010,15.807,0.012,,,,,,,267.7594336,-29.0507174,55.24768534123306
GB12114520,5771.927,0.105,4217.256,0.110,25.260,,21.798,0.001,3,HD43_ACSWFC,19.836,0.020,17.874,0.014,17.446,0.021,17.206,0.031,,,,,,,267.7396986,-29.0733095,55.25049347319201
GB17450127,5953.305,0.199,4760.903,0.107,25.878,,22.471,0.067,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7373866,-29.0672666,55.2537334240177
GB13249409,5834.219,0.037,5496.919,0.045,25.295,0.070,21.942,0.016,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7388958,-29.0590857,55.25378540576521
GB21097958,3970.193,0.218,3678.743,0.253,,,23.059,0.020,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7626077,-29.0792901,55.25401208071681
GB10486976,4536.307,0.082,6297.378,0.075,24.938,0.003,21.585,0.019,4,HD43_ACSWFC,19.561,0.017,17.699,0.012,17.377,0.021,17.146,0.029,,,,,,,267.7553857,-29.0501855,55.259545246769655
GB06220124,3584.116,0.107,3961.210,0.048,24.994,0.081,20.932,0.010,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675130,-29.0761487,55.25980848315651
GB21679541,3311.617,0.088,4372.112,0.005,,,23.247,0.085,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7709727,-29.0715804,55.26038381717536
GB13566848,5391.179,0.224,3798.061,0.011,25.490,,21.982,0.111,3,HD43_ACSWFC,20.080,0.024,18.013,0.015,17.627,0.024,17.394,0.035,,,,,,,267.7445403,-29.0779677,55.26719817818503
GB19372361,3993.350,0.023,6167.643,0.107,,,22.739,0.012,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7622879,-29.0516256,55.272788964254495
GB18787219,4617.973,0.191,6297.959,0.244,,,22.653,0.013,2,HD43_ACSWFC,20.549,0.033,18.628,0.023,18.172,0.036,17.949,0.054,,,,,,,267.7543477,-29.0501792,55.27600954252072
GB15471113,5902.164,0.131,4511.934,0.110,25.846,0.139,22.218,0.017,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7380397,-29.0700340,55.27629569976045
GB17073255,3582.656,0.173,5873.054,0.039,25.692,,22.422,0.024,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675098,-29.0548981,55.277323253653734
GB21321521,4234.820,0.057,3579.461,0.231,,,23.119,0.110,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7592444,-29.0803946,55.290841481391666
GB12181292,3209.767,0.027,5095.564,0.036,,,21.807,0.023,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7722593,-29.0635386,55.29927116345514
GB20250620,3379.179,0.009,5601.198,0.002,,,22.883,0.018,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7701002,-29.0579192,55.300973112477635
GB00326906,5949.221,0.148,5113.838,0.031,20.848,0.012,17.159,0.012,4,HD43_ACSWFC,15.047,0.002,12.845,0.001,12.333,0.001,12.016,0.002,,,4057339472917969664,18.667,,,267.7374370,-29.0633439,55.3021483927489
GB06026971,5931.616,0.048,5211.556,0.017,24.484,0.014,20.896,0.011,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7376600,-29.0622577,55.306450515749894
GB18954240,3439.875,0.080,5698.490,0.071,25.793,0.082,22.677,0.018,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7693276,-29.0568381,55.307263447425825
GB18276759,3507.460,0.110,4046.157,0.122,,,22.582,0.043,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7684866,-29.0752043,55.30872539116888
GB16204816,5224.159,0.191,3692.828,0.052,,,22.311,0.079,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7466655,-29.0791373,55.32542377012964
GB18561882,3341.173,0.090,5531.338,0.001,,,22.621,0.064,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7705841,-29.0586955,55.33096523965732
GB20665011,3895.792,0.470,3715.920,0.027,,,22.962,0.127,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7635532,-29.0788766,55.336375065313455
GB07152400,4270.135,0.265,6264.928,0.113,24.585,0.045,21.092,0.006,4,HD43_ACSWFC,19.114,0.014,17.145,0.010,16.773,0.015,16.468,0.019,,,,,,,267.7587690,-29.0505453,55.34057739026973
GB00919283,3687.295,0.037,5973.487,0.012,22.655,0.007,18.644,0.001,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7661798,-29.0537825,55.3417857506243
GB10488235,5429.564,0.001,6008.739,0.043,24.538,,21.585,,2,HD43_ACSWFC,19.741,0.023,18.028,0.017,17.643,0.026,17.458,0.041,,,,,,,267.7440321,-29.0533950,55.34487161192823
GB14586181,4953.851,0.035,3585.006,0.079,25.471,,22.108,0.042,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7501041,-29.0803353,55.344935722829135
GB06573178,5336.467,0.130,6075.405,0.117,24.786,0.048,20.994,0.032,4,HD43_ACSWFC,18.781,0.011,16.514,0.006,16.048,0.009,15.707,0.012,,,,,,,267.7452178,-29.0526549,55.346071351190226
GB16045780,5610.594,0.097,3992.557,0.133,25.491,,22.291,,2,HD43_ACSWFC,20.330,0.030,18.338,0.019,18.023,0.032,17.609,0.041,,,,,,,267.7417506,-29.0758060,55.350112112649434
GB22074465,3263.444,0.096,5341.671,0.118,,,23.575,0.012,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7715742,-29.0608034,55.35607787732987
GB16902983,3742.581,0.149,3816.668,0.247,,,22.400,0.029,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7655000,-29.0777561,55.35654433948404
GB09945518,3279.300,0.050,5388.478,0.027,24.993,0.010,21.511,0.033,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7713721,-29.0602832,55.361722412691215
GB21379124,3608.583,0.059,5902.378,0.147,,,23.137,0.023,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7671811,-29.0545725,55.36442655872426
GB09815930,4882.390,0.080,3566.481,0.106,25.028,,21.493,0.014,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7510128,-29.0805410,55.36827668839486
GB03632083,4727.695,0.010,6293.414,0.018,23.098,0.009,20.361,0.007,4,HD43_ACSWFC,18.667,0.010,17.102,0.009,16.811,0.014,16.610,0.020,,,,,,,267.7529533,-29.0502301,55.38851066480017
GB13777741,5522.101,0.055,5932.317,0.080,25.568,,22.008,0.112,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7428584,-29.0542455,55.404581025256626
GB16216400,5960.581,0.107,5038.811,0.007,25.018,,22.312,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7372934,-29.0641773,55.40580525639791
GB00905823,5261.769,0.022,6122.557,0.026,20.463,0.006,18.620,0.013,4,HD43_ACSWFC,17.494,0.005,16.325,0.006,15.996,0.009,15.791,0.013,,,,19.774,,,267.7461668,-29.0521306,55.40657648109455
GB21994703,3195.557,0.130,4915.176,0.294,,,23.456,0.085,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7724420,-29.0655436,55.408033307682715
GB19314863,3416.251,0.265,4167.596,0.016,,,22.730,0.031,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7696448,-29.0738541,55.41166876915011
GB08866860,5965.613,0.084,4877.926,0.046,24.893,0.073,21.358,0.024,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7372304,-29.0659661,55.41232193033887
GB19503585,3357.638,0.089,5568.216,0.032,,,22.759,0.052,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7703744,-29.0582857,55.41929832077873
GB19472972,3476.477,0.090,5754.026,0.061,25.903,,22.755,0.053,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7688629,-29.0562212,55.42140856159043
GB01927365,3950.944,0.043,3683.471,0.045,23.846,0.004,19.694,0.007,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7628524,-29.0792373,55.42984301872848
GB14397285,3712.070,0.044,5996.782,0.042,25.258,,22.085,0.006,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7658659,-29.0535239,55.432374767356976
GB08419688,3441.377,0.338,5706.715,0.339,24.685,0.034,21.292,0.005,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7693084,-29.0567467,55.44440847134729
GB20457354,3369.138,0.150,4244.594,0.012,,,22.921,0.020,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7702429,-29.0729981,55.44530517341058
GB14611038,5161.636,0.087,3658.355,0.048,25.153,0.085,22.111,0.140,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7474608,-29.0795202,55.457330151879226
GB06108531,3266.968,0.015,5360.577,0.045,23.112,0.008,20.911,0.005,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7715291,-29.0605932,55.45883221405606
GB20541897,4573.736,0.174,3530.878,0.157,25.478,,22.938,,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7549332,-29.0809342,55.46401008308003
GB10506567,5606.374,0.143,3983.497,0.159,24.965,0.022,21.588,0.020,4,HD43_ACSWFC,19.531,0.016,17.443,0.011,17.082,0.017,16.762,0.022,,,,,,,267.7418041,-29.0759072,55.46977733928211
GB06216243,5758.372,0.063,4184.192,0.068,24.468,0.015,20.931,0.019,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7398702,-29.0736767,55.47330315440564
GB20944593,3229.507,0.082,5230.460,0.067,,,23.023,0.010,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7720068,-29.0620393,55.479589474579306
GB01207812,5944.090,0.022,4659.913,0.058,20.864,0.002,19.078,0.040,4,HD43_ACSWFC,,,,,,,,,,,4057339473028185088,,,,267.7375056,-29.0683893,55.487891417559545
GB09769443,5368.385,0.133,3775.126,0.077,24.368,0.024,21.487,0.063,4,HD43_ACSWFC,19.847,0.020,18.082,0.016,17.761,0.026,17.561,0.039,,,,,,,267.7448314,-29.0782228,55.489375664405856
GB13908029,5810.054,0.113,5559.425,0.028,25.291,0.067,22.024,0.040,4,HD43_ACSWFC,20.055,0.023,18.153,0.016,17.797,0.027,17.520,0.038,,,,,,,267.7392025,-29.0583909,55.492339465026646
GB19742257,4066.118,0.073,6205.318,0.292,,,22.797,0.035,2,HD43_ACSWFC,,,,,,,,,,,,,,,267.7613626,-29.0512071,55.49796709212487
GB11368441,3486.008,0.139,5770.202,0.090,25.074,0.034,21.702,0.009,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7687404,-29.0560412,55.51116005166699
GB18803899,3361.791,0.040,4254.161,0.098,25.929,,22.655,0.033,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7703350,-29.0728913,55.51430984610463
GB02725056,5953.660,0.029,5120.452,0.033,23.312,0.022,20.067,0.002,4,HD43_ACSWFC,,,,,,,,,,,,,,,267.7373805,-29.0632703,55.516322229124206
GB13399660,3581.217,0.096,3955.091,0.237,25.644,0.023,21.961,,3,HD43_ACSWFC,,,,,,,,,,,,,,,267.7675508,-29.0762173,55.516627492378284
GB12781649,5747.594,0.069,4165.129,0.044,25.095,0.107,21.883,0.024,4,HD43_ACSWFC,20.001,0.023,18.077,0.016,17.800,0.028,17.562,0.041,,,,,,,267.7400074,-29.0738886,55.51718963857137
GB01149913,4433.456,0.030,6296.761,0.022,22.559,0.005,19.003,0.008,4,HD43_ACSWFC,16.925,0.004,14.807,0.003,14.345,0.004,14.014,0.004,,,4057339610368098944,20.469,22.094,19.167,267.7566929,-29.0501920,55.5180624835164
GB11861916,4491.052,0.084,6301.635,0.005,24.619,,21.766,,2,HD43_ACSWFC,19.884,0.021,18.050,0.016,17.801,0.028,17.594,0.042,,,,,,,267.7559612,-29.0501375,55.51856608570028
